23.1211 	EXP 	cc: text = 'RED'
23.1211 	EXP 	Fixation: autoDraw = True
23.2891 	EXP 	Device response: <KeyPress from None: t=23.10145369998645, value=r, duration=0.18114390000118874>
23.6216 	INFO 	Keyboard events cleared
23.6203 	EXP 	Fixation: autoDraw = False
23.6203 	EXP 	cc: autoDraw = True
24.6061 	EXP 	Device response: <KeyPress from None: t=24.59812989999773, value=r, duration=None>
24.6077 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
24.6206 	DATA 	Keypress: r
24.6239 	EXP 	cc: autoDraw = False
24.6239 	EXP 	Fixation: autoDraw = False
24.6239 	EXP 	cc: autoDraw = False
24.6239 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
24.6239 	EXP 	cc: height = np.float64(50.0)
24.6239 	EXP 	cc: height = np.float64(50.0)
